movie_title,year,genre_score,genre_split,scaled_audience_rating,studio_name
Go Tigers!,2001,3.0,Fitness,0.68,IFC Films
Goat,2016,0.0,Drama,0.45,Killer Films
God Bless America,2012,5.0,Comedy,0.68,Magnolia Pictures
God Bless America,2012,0.0,Drama,0.68,Magnolia Pictures
God Grew Tired Of Us,2007,0.0,Documentary,0.95,Newmarket Films
God Grew Tired Of Us,2007,3.0,Special Interest,0.95,Newmarket Films
God Help the Girl,2014,5.0,Comedy,0.59,Amplify
God Help the Girl,2014,0.0,Drama,0.59,Amplify
God Help the Girl,2014,2.0,Musical,0.59,Amplify
God Help the Girl,2014,3.0,Performing Arts,0.59,Amplify
God Help the Girl,2014,1.0,Romance,0.59,Amplify
God Said 'Ha!',1998,5.0,Comedy,0.73,Miramax
God Said 'Ha!',1998,0.0,Documentary,0.73,Miramax
God Said 'Ha!',1998,2.0,Musical,0.73,Miramax
God Said 'Ha!',1998,3.0,Performing Arts,0.73,Miramax
The Godfather,1972,0.0,Drama,0.98,Paramount Pictures
"The Godfather, Part II",1974,0.0,Drama,0.97,Paramount Pictures
"The Godfather, Part II",1974,-2.0,Mystery,0.97,Paramount Pictures
"The Godfather, Part II",1974,-4.0,Suspense,0.97,Paramount Pictures
"The Godfather, Part III",1990,1.0,Action,0.78,Paramount Pictures
"The Godfather, Part III",1990,1.0,Adventure,0.78,Paramount Pictures
"The Godfather, Part III",1990,0.0,Drama,0.78,Paramount Pictures
Gods and Generals,2003,0.0,Classics,0.64,Warner Bros. Pictures
Gods and Generals,2003,0.0,Drama,0.64,Warner Bros. Pictures
Gods and Monsters,1998,0.0,Drama,0.83,Lions Gate Films
God's Not Dead 2,2016,0.0,Drama,0.62,Pure Flix Entertainment
Gods Of Egypt,2016,1.0,Action,0.37,Lionsgate
Gods Of Egypt,2016,1.0,Adventure,0.37,Lionsgate
Gods Of Egypt,2016,0.0,Science Fiction,0.37,Lionsgate
Gods Of Egypt,2016,3.0,Fantasy,0.37,Lionsgate
God's Own Country,2017,0.0,Art House,0.87,Samuel Goldwyn Films
God's Own Country,2017,0.0,International,0.87,Samuel Goldwyn Films
God's Own Country,2017,0.0,Drama,0.87,Samuel Goldwyn Films
God's Own Country,2017,1.0,Romance,0.87,Samuel Goldwyn Films
God's Pocket,2014,0.0,Drama,0.32,IFC Films
Godsend,2003,0.0,Drama,0.2,Lions Gate Films
Godsend,2003,-5.0,Horror,0.2,Lions Gate Films
Godsend,2003,-2.0,Mystery,0.2,Lions Gate Films
Godsend,2003,-4.0,Suspense,0.2,Lions Gate Films
Godzilla,1998,1.0,Action,0.28,Sony Pictures Home Entertainment
Godzilla,1998,1.0,Adventure,0.28,Sony Pictures Home Entertainment
Godzilla,1998,-5.0,Horror,0.28,Sony Pictures Home Entertainment
Godzilla,1998,0.0,Science Fiction,0.28,Sony Pictures Home Entertainment
Godzilla,1998,3.0,Fantasy,0.28,Sony Pictures Home Entertainment
Godzilla (Gojira),1954,1.0,Action,0.89,Toho
Godzilla (Gojira),1954,1.0,Adventure,0.89,Toho
Godzilla (Gojira),1954,0.0,Art House,0.89,Toho
Godzilla (Gojira),1954,0.0,International,0.89,Toho
Godzilla (Gojira),1954,-5.0,Horror,0.89,Toho
Godzilla (Gojira),1954,0.0,Science Fiction,0.89,Toho
Godzilla (Gojira),1954,3.0,Fantasy,0.89,Toho
Godzilla 2000,2000,1.0,Action,0.54,TriStar Pictures
Godzilla 2000,2000,1.0,Adventure,0.54,TriStar Pictures
Godzilla 2000,2000,0.0,Art House,0.54,TriStar Pictures
Godzilla 2000,2000,0.0,International,0.54,TriStar Pictures
Godzilla 2000,2000,0.0,Drama,0.54,TriStar Pictures
Godzilla 2000,2000,0.0,Science Fiction,0.54,TriStar Pictures
Godzilla 2000,2000,3.0,Fantasy,0.54,TriStar Pictures
Godzilla,2014,-2.0,Mystery,0.66,Warner Bros Pictures
Godzilla,2014,-4.0,Suspense,0.66,Warner Bros Pictures
Godzilla,2014,0.0,Science Fiction,0.66,Warner Bros Pictures
Godzilla,2014,3.0,Fantasy,0.66,Warner Bros Pictures
Godzilla Resurgence (Shin Godzilla),2016,1.0,Action,0.74,Toho Company
Godzilla Resurgence (Shin Godzilla),2016,1.0,Adventure,0.74,Toho Company
Godzilla Resurgence (Shin Godzilla),2016,0.0,Drama,0.74,Toho Company
Godzilla Resurgence (Shin Godzilla),2016,0.0,Science Fiction,0.74,Toho Company
Godzilla Resurgence (Shin Godzilla),2016,3.0,Fantasy,0.74,Toho Company
Going in Style,2017,5.0,Comedy,0.57,Warner Bros. Pictures
Going My Way,1944,0.0,Classics,0.76,Paramount Pictures
Going My Way,1944,5.0,Comedy,0.76,Paramount Pictures
Going My Way,1944,0.0,Drama,0.76,Paramount Pictures
Going My Way,1944,2.0,Musical,0.76,Paramount Pictures
Going My Way,1944,3.0,Performing Arts,0.76,Paramount Pictures
Going Shopping,2005,5.0,Comedy,0.4,MTI Home Video
Going Shopping,2005,0.0,Drama,0.4,MTI Home Video
Gold,2017,0.0,Drama,0.45,TWC-Dimension
Elizabeth: The Golden Age,2007,0.0,Drama,0.59,Universal Pictures
Elizabeth: The Golden Age,2007,-2.0,Mystery,0.59,Universal Pictures
Elizabeth: The Golden Age,2007,-4.0,Suspense,0.59,Universal Pictures
The Golden Bowl,2000,0.0,Art House,0.39,Lions Gate Films
The Golden Bowl,2000,0.0,International,0.39,Lions Gate Films
The Golden Bowl,2000,0.0,Drama,0.39,Lions Gate Films
The Golden Bowl,2000,1.0,Romance,0.39,Lions Gate Films
Golden Door (Nuovomondo),2007,0.0,Art House,0.69,Miramax Films
Golden Door (Nuovomondo),2007,0.0,International,0.69,Miramax Films
Golden Door (Nuovomondo),2007,0.0,Drama,0.69,Miramax Films
GoldenEye,1995,1.0,Action,0.83,MGM/UA
GoldenEye,1995,1.0,Adventure,0.83,MGM/UA
GoldenEye,1995,-2.0,Mystery,0.83,MGM/UA
GoldenEye,1995,-4.0,Suspense,0.83,MGM/UA
Goldfinger,1964,1.0,Action,0.89,United Artists
Goldfinger,1964,1.0,Adventure,0.89,United Artists
Goldfinger,1964,0.0,Classics,0.89,United Artists
Goldfinger,1964,-2.0,Mystery,0.89,United Artists
Goldfinger,1964,-4.0,Suspense,0.89,United Artists
Gomorrah (Gomorra),2008,0.0,Art House,0.7,IFC Films
Gomorrah (Gomorra),2008,0.0,International,0.7,IFC Films
Gomorrah (Gomorra),2008,0.0,Drama,0.7,IFC Films
Gomorrah (Gomorra),2008,-2.0,Mystery,0.7,IFC Films
Gomorrah (Gomorra),2008,-4.0,Suspense,0.7,IFC Films
Gone Baby Gone,2007,0.0,Drama,0.86,Miramax
Gone Baby Gone,2007,-2.0,Mystery,0.86,Miramax
Gone Baby Gone,2007,-4.0,Suspense,0.86,Miramax
Gone Fishin',1997,5.0,Comedy,0.37,Hollywood Pictures
Gone Girl,2014,0.0,Drama,0.87,20th Century Fox
Gone Girl,2014,-2.0,Mystery,0.87,20th Century Fox
Gone Girl,2014,-4.0,Suspense,0.87,20th Century Fox
Gone With the Wind,1939,0.0,Classics,0.93,Loew's Inc.
Gone With the Wind,1939,0.0,Drama,0.93,Loew's Inc.
Gone With the Wind,1939,1.0,Romance,0.93,Loew's Inc.
Gonzo: The Life and Work of Hunter S. Thompson,2008,0.0,Documentary,0.82,Magnolia Pictures
Gonzo: The Life and Work of Hunter S. Thompson,2008,3.0,Special Interest,0.82,Magnolia Pictures
Good Burger,1997,5.0,Comedy,0.63,Paramount Pictures
Good Burger,1997,5.0,Kids,0.63,Paramount Pictures
Good Burger,1997,4.0,Family,0.63,Paramount Pictures
"Good Bye, Lenin!",2004,0.0,Art House,0.93,Sony Pictures Classics
"Good Bye, Lenin!",2004,0.0,International,0.93,Sony Pictures Classics
"Good Bye, Lenin!",2004,5.0,Comedy,0.93,Sony Pictures Classics
"Good Bye, Lenin!",2004,0.0,Drama,0.93,Sony Pictures Classics
"Good Bye, Lenin!",2004,1.0,Romance,0.93,Sony Pictures Classics
Good Dick,2008,0.0,Art House,0.51,42 West
Good Dick,2008,0.0,International,0.51,42 West
Good Dick,2008,5.0,Comedy,0.51,42 West
Good Dick,2008,0.0,Drama,0.51,42 West
The Good German,2007,0.0,Drama,0.34,Warner Bros. Pictures
The Good German,2007,-2.0,Mystery,0.34,Warner Bros. Pictures
The Good German,2007,-4.0,Suspense,0.34,Warner Bros. Pictures
The Good German,2007,1.0,Romance,0.34,Warner Bros. Pictures
The Good Guy,2009,5.0,Comedy,0.3,Roadside Attractions
The Good Guy,2009,0.0,Drama,0.3,Roadside Attractions
The Good Guy,2009,1.0,Romance,0.3,Roadside Attractions
Good Hair,2009,5.0,Comedy,0.69,Roadside Attractions
Good Hair,2009,0.0,Documentary,0.69,Roadside Attractions
Good Hair,2009,3.0,Special Interest,0.69,Roadside Attractions
Good Kill,2015,-2.0,Mystery,0.49,IFC Films
Good Kill,2015,-4.0,Suspense,0.49,IFC Films
Good Luck Chuck,2007,5.0,Comedy,0.57,Lionsgate Films
"Good Morning, Vietnam",1987,5.0,Comedy,0.82,Buena Vista Pictures
"Good Morning, Vietnam",1987,0.0,Drama,0.82,Buena Vista Pictures
The Good Night,2007,5.0,Comedy,0.33,Yari Film Group
The Good Night,2007,0.0,Drama,0.33,Yari Film Group
The Good Night,2007,1.0,Romance,0.33,Yari Film Group
Good Ol' Freda,2013,0.0,Documentary,0.78,Magnolia Pictures
Good Ol' Freda,2013,3.0,Special Interest,0.78,Magnolia Pictures
The Good Shepherd,2006,0.0,Drama,0.51,Universal Pictures
The Good Shepherd,2006,-2.0,Mystery,0.51,Universal Pictures
The Good Shepherd,2006,-4.0,Suspense,0.51,Universal Pictures
The Good Shepherd,2006,1.0,Romance,0.51,Universal Pictures
Good Time,2017,0.0,Drama,0.8,A24
Good Will Hunting,1997,0.0,Drama,0.94,Miramax Films
A Good Woman,2006,5.0,Comedy,0.49,Lions Gate Films
A Good Woman,2006,0.0,Drama,0.49,Lions Gate Films
A Good Woman,2006,1.0,Romance,0.49,Lions Gate Films
A Good Year,2006,5.0,Comedy,0.65,20th Century Fox
A Good Year,2006,0.0,Drama,0.65,20th Century Fox
A Good Year,2006,1.0,Romance,0.65,20th Century Fox
Goodbye Lover,1998,5.0,Comedy,0.39,Warner Home Video
Goodbye Lover,1998,0.0,Drama,0.39,Warner Home Video
Goodbye Lover,1998,-2.0,Mystery,0.39,Warner Home Video
Goodbye Lover,1998,-4.0,Suspense,0.39,Warner Home Video
Goodbye Solo,2009,5.0,Comedy,0.82,Roadside Attractions
Goodbye Solo,2009,0.0,Drama,0.82,Roadside Attractions
"Goodnight Mommy (Ich seh, Ich seh)",2015,0.0,Drama,0.65,Radius-TWC
"Goodnight Mommy (Ich seh, Ich seh)",2015,-5.0,Horror,0.65,Radius-TWC
"The Goods: Live Hard, Sell Hard",2009,5.0,Comedy,0.37,Paramount Vantage
Gook,2017,0.0,Drama,0.83,Samuel Goldwyn Films
Goon,2012,5.0,Comedy,0.71,Magnolia Pictures
Goon,2012,3.0,Sports,0.71,Magnolia Pictures
Goon,2012,3.0,Fitness,0.71,Magnolia Pictures
The Goonies,1985,1.0,Action,0.91,Amblin Entertainment
The Goonies,1985,1.0,Adventure,0.91,Amblin Entertainment
The Goonies,1985,5.0,Comedy,0.91,Amblin Entertainment
The Goonies,1985,5.0,Kids,0.91,Amblin Entertainment
The Goonies,1985,4.0,Family,0.91,Amblin Entertainment
Goosebumps,2015,-5.0,Horror,0.62,Sony Pictures
Goosebumps,2015,5.0,Kids,0.62,Sony Pictures
Goosebumps,2015,4.0,Family,0.62,Sony Pictures
Goosebumps,2015,-2.0,Mystery,0.62,Sony Pictures
Goosebumps,2015,-4.0,Suspense,0.62,Sony Pictures
Goosebumps 2: Haunted Halloween,2018,5.0,Comedy,0.4,Columbia Pictures
Goosebumps 2: Haunted Halloween,2018,-5.0,Horror,0.4,Columbia Pictures
Goosebumps 2: Haunted Halloween,2018,5.0,Kids,0.4,Columbia Pictures
Goosebumps 2: Haunted Halloween,2018,4.0,Family,0.4,Columbia Pictures
Gosford Park,2001,5.0,Comedy,0.78,USA Films
Gosford Park,2001,0.0,Drama,0.78,USA Films
Gosford Park,2001,-2.0,Mystery,0.78,USA Films
Gosford Park,2001,-4.0,Suspense,0.78,USA Films
The Gospel,2005,0.0,Drama,0.75,Screen Gems
The Gospel,2005,2.0,Faith,0.75,Screen Gems
The Gospel,2005,2.0,Spirituality,0.75,Screen Gems
Il Vangelo Secondo Matteo (The Gospel According to St. Matthew),1964,0.0,Art House,0.86,Water Bearer Films Inc.
Il Vangelo Secondo Matteo (The Gospel According to St. Matthew),1964,0.0,International,0.86,Water Bearer Films Inc.
Il Vangelo Secondo Matteo (The Gospel According to St. Matthew),1964,0.0,Documentary,0.86,Water Bearer Films Inc.
Il Vangelo Secondo Matteo (The Gospel According to St. Matthew),1964,0.0,Drama,0.86,Water Bearer Films Inc.
Gossip,1999,0.0,Drama,0.47,Warner Home Video
Gossip,1999,-2.0,Mystery,0.47,Warner Home Video
Gossip,1999,-4.0,Suspense,0.47,Warner Home Video
Gothika,2003,-5.0,Horror,0.45,Warner Bros. Pictures
Gothika,2003,-2.0,Mystery,0.45,Warner Bros. Pictures
Gothika,2003,-4.0,Suspense,0.45,Warner Bros. Pictures
Gotti,2018,0.0,Drama,0.46,Vertical Entertainment
Goya's Ghosts,2007,0.0,Drama,0.57,Samuel Goldwyn Films
Grace Is Gone,2007,0.0,Drama,0.6,The Weinstein Company
Gracie,2007,0.0,Drama,0.58,Picturehouse
The Graduate,1967,0.0,Classics,0.9,Embassy Pictures/Rialto Pictures
The Graduate,1967,5.0,Comedy,0.9,Embassy Pictures/Rialto Pictures
The Graduate,1967,0.0,Drama,0.9,Embassy Pictures/Rialto Pictures
The Graduate,1967,1.0,Romance,0.9,Embassy Pictures/Rialto Pictures
Gran Torino,2009,0.0,Drama,0.9,Warner Bros. Pictures/Village Roadshow
Grand Hotel,1932,0.0,Classics,0.77,MGM Home Entertainment
Grand Hotel,1932,0.0,Drama,0.77,MGM Home Entertainment
Grand Hotel,1932,1.0,Romance,0.77,MGM Home Entertainment
Grand Piano,2014,-2.0,Mystery,0.47,Magnet Releasing
Grand Piano,2014,-4.0,Suspense,0.47,Magnet Releasing
Grand Theft Parsons,2004,5.0,Comedy,0.52,Redbus Film Distribution
Grand Theft Parsons,2004,0.0,Drama,0.52,Redbus Film Distribution
Grandma,2015,5.0,Comedy,0.68,Sony Pictures Classics
Grandma's Boy,2006,5.0,Comedy,0.85,20th Century Fox
The Grapes of Wrath,1940,0.0,Classics,0.88,20th Century Fox Film Corporation
The Grapes of Wrath,1940,0.0,Drama,0.88,20th Century Fox Film Corporation
Grave of the Fireflies (Hotaru no haka),1988,2.0,Animation,0.95,Shinchosha Company
Grave of the Fireflies (Hotaru no haka),1988,2.0,Anime,0.95,Shinchosha Company
Grave of the Fireflies (Hotaru no haka),1988,2.0,Manga,0.95,Shinchosha Company
Grave of the Fireflies (Hotaru no haka),1988,0.0,Art House,0.95,Shinchosha Company
Grave of the Fireflies (Hotaru no haka),1988,0.0,International,0.95,Shinchosha Company
Grave of the Fireflies (Hotaru no haka),1988,0.0,Drama,0.95,Shinchosha Company
Gravity,2013,0.0,Drama,0.8,Warner Bros. Pictures
Gravity,2013,0.0,Science Fiction,0.8,Warner Bros. Pictures
Gravity,2013,3.0,Fantasy,0.8,Warner Bros. Pictures
Grease,1978,5.0,Comedy,0.87,Paramount Pictures
Grease,1978,2.0,Musical,0.87,Paramount Pictures
Grease,1978,3.0,Performing Arts,0.87,Paramount Pictures
Grease,1978,1.0,Romance,0.87,Paramount Pictures
Grease 2,1982,5.0,Comedy,0.53,Paramount Home Video
Grease 2,1982,2.0,Musical,0.53,Paramount Home Video
Grease 2,1982,3.0,Performing Arts,0.53,Paramount Home Video
Grease 2,1982,1.0,Romance,0.53,Paramount Home Video
The Great Debaters,2007,0.0,Drama,0.86,MGM
The Great Dictator,1940,0.0,Classics,0.95,Criterion Collection
The Great Dictator,1940,5.0,Comedy,0.95,Criterion Collection
The Great Dictator,1940,0.0,Drama,0.95,Criterion Collection
Great Expectations,1947,0.0,Classics,0.88,Universal Pictures
Great Expectations,1947,0.0,Drama,0.88,Universal Pictures
Great Expectations,2013,0.0,Classics,0.49,Main Street Films
Great Expectations,2013,0.0,Drama,0.49,Main Street Films
The Great Muppet Caper,1981,5.0,Comedy,0.79,Universal Pictures
The Great Muppet Caper,1981,5.0,Kids,0.79,Universal Pictures
The Great Muppet Caper,1981,4.0,Family,0.79,Universal Pictures
The Great Muppet Caper,1981,2.0,Musical,0.79,Universal Pictures
The Great Muppet Caper,1981,3.0,Performing Arts,0.79,Universal Pictures
The Great New Wonderful,2006,5.0,Comedy,0.45,First Independent Pictures
The Great New Wonderful,2006,0.0,Drama,0.45,First Independent Pictures
The Great Raid,2005,1.0,Action,0.7,Miramax Films
The Great Raid,2005,1.0,Adventure,0.7,Miramax Films
The Great Raid,2005,0.0,Drama,0.7,Miramax Films
Great World of Sound,2007,5.0,Comedy,0.72,Magnolia Pictures
Great World of Sound,2007,0.0,Drama,0.72,Magnolia Pictures
The Great Ziegfeld,1936,0.0,Classics,0.5,MGM Home Entertainment
The Great Ziegfeld,1936,0.0,Drama,0.5,MGM Home Entertainment
The Great Ziegfeld,1936,2.0,Musical,0.5,MGM Home Entertainment
The Great Ziegfeld,1936,3.0,Performing Arts,0.5,MGM Home Entertainment
The Great Ziegfeld,1936,1.0,Romance,0.5,MGM Home Entertainment
The Greatest Game Ever Played,2005,0.0,Drama,0.82,Buena Vista Pictures
The Greatest Show on Earth,1952,0.0,Classics,0.55,Paramount Pictures
The Greatest Show on Earth,1952,0.0,Drama,0.55,Paramount Pictures
The Greatest Show on Earth,1952,5.0,Kids,0.55,Paramount Pictures
The Greatest Show on Earth,1952,4.0,Family,0.55,Paramount Pictures
The Greatest Show on Earth,1952,1.0,Romance,0.55,Paramount Pictures
Greedy Lying Bastards,2013,0.0,Documentary,0.54,One Earth Productions
Greedy Lying Bastards,2013,3.0,Special Interest,0.54,One Earth Productions
Green Book,2018,0.0,Drama,0.91,Universal Pictures
The Green Hornet,2011,1.0,Action,0.43,Sony Pictures
The Green Hornet,2011,1.0,Adventure,0.43,Sony Pictures
The Green Hornet,2011,5.0,Comedy,0.43,Sony Pictures
The Green Hornet,2011,0.0,Science Fiction,0.43,Sony Pictures
The Green Hornet,2011,3.0,Fantasy,0.43,Sony Pictures
Green Lantern,2011,1.0,Action,0.45,Warner Bros. Pictures
Green Lantern,2011,1.0,Adventure,0.45,Warner Bros. Pictures
Green Lantern,2011,0.0,Science Fiction,0.45,Warner Bros. Pictures
Green Lantern,2011,3.0,Fantasy,0.45,Warner Bros. Pictures
The Green Mile,1999,0.0,Drama,0.94,Warner Bros. Pictures
The Green Mile,1999,-2.0,Mystery,0.94,Warner Bros. Pictures
The Green Mile,1999,-4.0,Suspense,0.94,Warner Bros. Pictures
The Green Mile,1999,0.0,Science Fiction,0.94,Warner Bros. Pictures
The Green Mile,1999,3.0,Fantasy,0.94,Warner Bros. Pictures
Green Room,2016,-5.0,Horror,0.75,A24 Films
Green Street Hooligans,2005,0.0,Drama,0.87,Freestyle Releasing
Greenberg,2010,5.0,Comedy,0.42,Focus Features
Greenberg,2010,0.0,Drama,0.42,Focus Features
Greenfingers,2001,5.0,Comedy,0.66,IDP Distribution
Greenfingers,2001,0.0,Drama,0.66,IDP Distribution
Greetings From Tim Buckley,2013,0.0,Drama,0.45,Tribeca Film
Gremlins,1984,5.0,Comedy,0.78,Warner Bros. Pictures
Gremlins,1984,-5.0,Horror,0.78,Warner Bros. Pictures
Gremlins,1984,0.0,Science Fiction,0.78,Warner Bros. Pictures
Gremlins,1984,3.0,Fantasy,0.78,Warner Bros. Pictures
Gremlins 2: The New Batch,1990,5.0,Comedy,0.57,Warner Home Video
Gremlins 2: The New Batch,1990,-5.0,Horror,0.57,Warner Home Video
Gremlins 2: The New Batch,1990,0.0,Science Fiction,0.57,Warner Home Video
Gremlins 2: The New Batch,1990,3.0,Fantasy,0.57,Warner Home Video
Greta,2019,0.0,Drama,0.41,Focus Features
Grey Gardens,2009,0.0,Drama,0.79,HBO
Grey Gardens,2009,0.0,Television,0.79,HBO
Gridiron Gang,2006,1.0,Action,0.81,Sony Pictures
Gridiron Gang,2006,1.0,Adventure,0.81,Sony Pictures
Gridiron Gang,2006,0.0,Drama,0.81,Sony Pictures
Gringo,2018,1.0,Action,0.39,Amazon Studios and STX Entertainment
Gringo,2018,1.0,Adventure,0.39,Amazon Studios and STX Entertainment
Gringo,2018,5.0,Comedy,0.39,Amazon Studios and STX Entertainment
Gringo,2018,0.0,Drama,0.39,Amazon Studios and STX Entertainment
Grizzly Man,2005,0.0,Documentary,0.85,Lions Gate Releasing
Le fils de l'épicier (The Grocer's Son),2008,0.0,Art House,0.75,Les Films du Losange
Le fils de l'épicier (The Grocer's Son),2008,0.0,International,0.75,Les Films du Losange
Le fils de l'épicier (The Grocer's Son),2008,0.0,Drama,0.75,Les Films du Losange
The Groomsmen,2006,5.0,Comedy,0.44,Bauer Martinez Distribution
Groove,2000,0.0,Drama,0.8,Sony Pictures Classics
Grosse Pointe Blank,1997,1.0,Action,0.87,Buena Vista Internationa
Grosse Pointe Blank,1997,1.0,Adventure,0.87,Buena Vista Internationa
Grosse Pointe Blank,1997,5.0,Comedy,0.87,Buena Vista Internationa
Grosse Pointe Blank,1997,0.0,Drama,0.87,Buena Vista Internationa
Grosse Pointe Blank,1997,-2.0,Mystery,0.87,Buena Vista Internationa
Grosse Pointe Blank,1997,-4.0,Suspense,0.87,Buena Vista Internationa
Groundhog Day,1993,5.0,Comedy,0.88,Columbia Pictures
Groundhog Day,1993,0.0,Science Fiction,0.88,Columbia Pictures
Groundhog Day,1993,3.0,Fantasy,0.88,Columbia Pictures
Groundhog Day,1993,3.0,Special Interest,0.88,Columbia Pictures
Groundhog Day,1993,1.0,Romance,0.88,Columbia Pictures
Grown Ups,2010,5.0,Comedy,0.62,Sony Pictures
Grown Ups 2,2013,5.0,Comedy,0.53,Sony Pictures
The Grudge 2,2006,-5.0,Horror,0.4,Sony Pictures Entertainment
The Grudge 2,2006,-2.0,Mystery,0.4,Sony Pictures Entertainment
The Grudge 2,2006,-4.0,Suspense,0.4,Sony Pictures Entertainment
Grudge Match,2013,5.0,Comedy,0.46,Warner Bros. Pictures
Grudge Match,2013,0.0,Drama,0.46,Warner Bros. Pictures
Grudge Match,2013,3.0,Sports,0.46,Warner Bros. Pictures
Grudge Match,2013,3.0,Fitness,0.46,Warner Bros. Pictures
In Bloom,2014,0.0,Drama,0.75,Big World Pictures
Guardians of the Galaxy,2014,1.0,Action,0.92,Walt Disney Pictures
Guardians of the Galaxy,2014,1.0,Adventure,0.92,Walt Disney Pictures
Guardians of the Galaxy,2014,0.0,Science Fiction,0.92,Walt Disney Pictures
Guardians of the Galaxy,2014,3.0,Fantasy,0.92,Walt Disney Pictures
Guardians of the Galaxy Vol. 2,2017,1.0,Action,0.87,Walt Disney Pictures
Guardians of the Galaxy Vol. 2,2017,1.0,Adventure,0.87,Walt Disney Pictures
Guardians of the Galaxy Vol. 2,2017,5.0,Comedy,0.87,Walt Disney Pictures
Guardians of the Galaxy Vol. 2,2017,0.0,Science Fiction,0.87,Walt Disney Pictures
Guardians of the Galaxy Vol. 2,2017,3.0,Fantasy,0.87,Walt Disney Pictures
Güeros,2015,5.0,Comedy,0.8,Kino Lorber Films
Guess Who,2005,5.0,Comedy,0.49,Sony Pictures
Guess Who's Coming to Dinner,1967,0.0,Classics,0.85,Columbia Pictures Corporation
Guess Who's Coming to Dinner,1967,5.0,Comedy,0.85,Columbia Pictures Corporation
Guess Who's Coming to Dinner,1967,0.0,Drama,0.85,Columbia Pictures Corporation
Guess Who's Coming to Dinner,1967,1.0,Romance,0.85,Columbia Pictures Corporation
Gulliver's Travels,2010,1.0,Action,0.27,20th Century Fox
Gulliver's Travels,2010,1.0,Adventure,0.27,20th Century Fox
Gulliver's Travels,2010,5.0,Comedy,0.27,20th Century Fox
Gulliver's Travels,2010,0.0,Science Fiction,0.27,20th Century Fox
Gulliver's Travels,2010,3.0,Fantasy,0.27,20th Century Fox
Gun Hill Road,2011,0.0,Drama,0.68,Independent Pictures
Gun Shy,2000,5.0,Comedy,0.36,Hollywood Pictures
The Guns of Navarone,1961,1.0,Action,0.86,Columbia Pictures
The Guns of Navarone,1961,1.0,Adventure,0.86,Columbia Pictures
The Guns of Navarone,1961,0.0,Art House,0.86,Columbia Pictures
The Guns of Navarone,1961,0.0,International,0.86,Columbia Pictures
The Guns of Navarone,1961,0.0,Classics,0.86,Columbia Pictures
